0 		 start2 		 start2 		 start2
4497 		 २८ 		 pof__cn 		 case
4498 		 मार्च 		 k7t 		 nmod
4499 		 को 		 lwg__psp 		 case
4500 		 अंतर्राष्ट्रीय 		 nmod__adj 		 case
4501 		 भारतीय 		 pof__cn 		 case
4502 		 फ़िल्म 		 pof__cn 		 case
4503 		 अकादमी 		 r6 		 nmod
4504 		 के 		 lwg__psp 		 case
4505 		 एक 		 nmod__adj 		 case
4506 		 सम्मेलन 		 k7 		 nmod
4507 		 में 		 lwg__psp 		 case
4508 		 जब 		 k7t 		 nmod
4509 		 उनसे 		 k4 		 iobj
4510 		 पूछा 		 main 		 case
4511 		 गया 		 lwg__vaux 		 case
4512 		 कि 		 k2 		 case
4513 		 प्रवास 		 k1 		 nsubj
4514 		 विरोधी 		 nmod__adj 		 case
4515 		 मुद्दे 		 k7 		 nmod
4516 		 पर 		 lwg__psp 		 case
4517 		 उनकी 		 r6 		 nmod
4518 		 क्या 		 mod__wq 		 case
4519 		 राय 		 k1 		 nsubj
4520 		 है 		 ccof 		 conj
4521 		 तब 		 k7t 		 nmod
4522 		 अमिताभ 		 k1 		 nsubj
4523 		 ने 		 lwg__psp 		 case
4524 		 कहा 		 nmod__relc 		 case
4525 		 कि 		 k2 		 case
4526 		 यह 		 k1 		 nsubj
4527 		 देश 		 k7p 		 nmod
4528 		 में 		 lwg__psp 		 case
4529 		 किसी 		 mod 		 nsubj
4530 		 भी 		 lwg__rp 		 case
4531 		 स्थान 		 k7p 		 nmod
4532 		 पर 		 lwg__psp 		 case
4533 		 रहने 		 r6 		 nmod
4534 		 का 		 lwg__psp 		 case
4535 		 एक 		 nmod__adj 		 case
4536 		 मौलिक 		 nmod__adj 		 case
4537 		 अधिकार 		 k1s 		 case
4538 		 है 		 ccof 		 conj
4539 		 और 		 ccof 		 conj
4540 		 संविधान 		 k2 		 case
4541 		 ऐसा 		 k2 		 case
4542 		 करने 		 r6 		 nmod
4543 		 की 		 lwg__psp 		 case
4544 		 अनुमति 		 pof 		 compound
4545 		 देता 		 ccof 		 conj
4546 		 है 		 lwg__vaux 		 case
4547 		 १९७६ 		 k7t 		 nmod
4548 		 में 		 lwg__psp 		 case
4549 		 इन्हें 		 k2 		 case
4550 		 यश 		 pof__cn 		 case
4551 		 चोपड़ा 		 k1 		 nsubj
4552 		 ने 		 lwg__psp 		 case
4553 		 अपनी 		 r6 		 nmod
4554 		 दूसरी 		 nmod__adj 		 case
4555 		 फ़िल्म 		 k2 		 case
4556 		 कभी 		 adv 		 advmod
4557 		 कभी 		 k7 		 nmod
4558 		 में 		 lwg__psp 		 case
4559 		 साइन 		 pof 		 compound
4560 		 कर 		 ccof 		 conj
4561 		 लिया 		 lwg__vaux 		 case
4562 		 यह 		 ccof 		 conj
4563 		 और 		 main 		 case
4564 		 एक 		 nmod__adj 		 case
4565 		 रोमांस 		 r6 		 nmod
4566 		 की 		 lwg__psp 		 case
4567 		 फ़िल्म 		 k2 		 case
4568 		 थी, 		 ccof 		 conj
4569 		 जिसमें 		 k7 		 nmod
4570 		 बच्चन 		 k1 		 nsubj
4571 		 ने 		 lwg__psp 		 case
4572 		 एक 		 nmod__adj 		 case
4573 		 अमित 		 pof__cn 		 case
4574 		 मल्‍होत्रा 		 r6 		 nmod
4575 		 के 		 lwg__psp 		 case
4576 		 नाम 		 nmod 		 amod
4577 		 वाले 		 lwg__psp 		 case
4578 		 युवा 		 nmod__adj 		 case
4579 		 कवि 		 r6-k2 		 nmod
4580 		 की 		 lwg__psp 		 case
4581 		 भूमिका 		 k2 		 case
4582 		 निभाई 		 vmod 		 case
4583 		 थी 		 lwg__vaux 		 case
4584 		 जिसे 		 k2 		 case
4585 		 राखी 		 pof__cn 		 case
4586 		 गुलजार 		 k1 		 nsubj
4587 		 द्वारा 		 lwg__psp 		 case
4588 		 निभाई 		 nmod__k1inv 		 case
4589 		 गई 		 lwg__vaux 		 case
4590 		 पूजा 		 jjmod 		 advmod
4591 		 नामक 		 nmod 		 amod
4592 		 एक 		 nmod__adj 		 case
4593 		 युवा 		 nmod__adj 		 case
4594 		 लड़की 		 k5 		 nmod
4595 		 से 		 lwg__psp 		 case
4596 		 प्रेम 		 pof 		 compound
4597 		 हो 		 main 		 case
4598 		 जाता 		 lwg__vaux 		 case
4599 		 है 		 lwg__vaux_cont 		 case
4600 		 "कुछ 		 rsym 		 punct
4601 		 रिपोर्टों 		 k7a 		 nmod
4602 		 के 		 lwg__psp 		 case
4603 		 अनुसार 		 lwg__psp 		 case
4604 		 अमिताभ 		 r6 		 nmod
4605 		 की 		 lwg__psp 		 case
4606 		 राज 		 k1 		 nsubj
4607 		 के 		 lwg__psp 		 case
4608 		 द्वारा 		 lwg__psp 		 case
4609 		 की 		 nmod__k2inv 		 case
4610 		 गई 		 lwg__vaux 		 case
4611 		 गणना 		 k7a 		 nmod
4612 		 के 		 lwg__psp 		 case
4613 		 अनुसार 		 lwg__psp 		 case
4614 		 जिनकी 		 k1 		 nsubj
4615 		 उन्हें 		 k4 		 iobj
4616 		 तारीफ 		 pof 		 compound
4617 		 करते 		 vmod 		 case
4618 		 हुए 		 lwg__vaux 		 case
4619 		 बताया 		 nmod__k1inv 		 case
4620 		 जाता 		 lwg__vaux 		 case
4621 		 है, 		 k4a 		 nsubj
4622 		 को 		 lwg__psp 		 case
4623 		 बड़ी 		 nmod__adj 		 case
4624 		 निराश 		 pof 		 compound
4625 		 हुई 		 main 		 case
4626 		 जब 		 k7t 		 nmod
4627 		 उन्हें 		 k2 		 case
4628 		 अमिताभ 		 r6 		 nmod
4629 		 के 		 lwg__psp 		 case
4630 		 बेटे 		 nmod 		 amod
4631 		 अभिषेक 		 r6 		 nmod
4632 		 की 		 lwg__psp 		 case
4633 		 ऐश्वर्या 		 ras-k1 		 nmod
4634 		 के 		 lwg__psp 		 case
4635 		 साथ 		 lwg__psp 		 case
4636 		 विवाह 		 k7 		 nmod
4637 		 में 		 lwg__psp 		 case
4638 		 आमंत्रित 		 pof 		 compound
4639 		 नहीं 		 lwg__neg 		 case
4640 		 किया 		 nmod__relc 		 case
4641 		 गया 		 lwg__vaux 		 case
4642 		 जबकि 		 vmod 		 case
4643 		 उनके 		 r6 		 nmod
4644 		 रंजिशजदा 		 nmod__adj 		 case
4645 		 चाचा 		 nmod 		 amod
4646 		 बाल 		 ccof 		 conj
4647 		 और 		 k2 		 case
4648 		 चचेरे 		 nmod__adj 		 case
4649 		 भाई 		 ccof 		 conj
4650 		 उद्धव 		 k2 		 case
4651 		 को 		 lwg__psp 		 case
4652 		 आमंत्रित 		 pof 		 compound
4653 		 किया 		 ccof 		 conj
4654 		 गया 		 lwg__vaux 		 case
4655 		 था 		 lwg__vaux_cont 		 case
4656 		 मनोज 		 pof__cn 		 case
4657 		 कुमार 		 jjmod 		 advmod
4658 		 द्वारा 		 lwg__psp 		 case
4659 		 निदेशित 		 ccof 		 conj
4660 		 और 		 nmod 		 case
4661 		 लिखित 		 ccof 		 conj
4662 		 फ़िल्म 		 rs 		 acl
4663 		 जिसमें 		 k7 		 nmod
4664 		 दमन 		 ccof 		 conj
4665 		 और 		 k7 		 nmod
4666 		 वित्तीय 		 ccof 		 conj
4667 		 एवं 		 nmod 		 case
4668 		 भावनात्मक 		 ccof 		 conj
4669 		 संघर्षों 		 ccof 		 conj
4670 		 के 		 lwg__psp 		 case
4671 		 समक्ष 		 lwg__psp 		 case
4672 		 भी 		 lwg__rp 		 case
4673 		 ईमानदारी 		 r6-k2 		 nmod
4674 		 का 		 lwg__psp 		 case
4675 		 चित्रण 		 pof 		 compound
4676 		 किया 		 nmod__relc 		 case
4677 		 गया 		 lwg__vaux 		 case
4678 		 था, 		 k1 		 nsubj
4679 		 वास्तव 		 k7p 		 nmod
4680 		 में 		 lwg__psp 		 case
4681 		 आलोचकों 		 ccof 		 conj
4682 		 एवं 		 r6 		 nmod
4683 		 व्यापार 		 ccof 		 conj
4684 		 की 		 lwg__psp 		 case
4685 		 दृष्टि 		 adv 		 advmod
4686 		 से 		 lwg__psp 		 case
4687 		 एक 		 nmod__adj 		 case
4688 		 सफल 		 nmod__adj 		 case
4689 		 फ़िल्म 		 k1 		 nsubj
4690 		 थी 		 ccof 		 conj
4691 		 और 		 r6 		 nmod
4692 		 इसमें 		 k7 		 nmod
4693 		 सह 		 nmod__adj 		 case
4694 		 कलाकार 		 r6 		 nmod
4695 		 की 		 lwg__psp 		 case
4696 		 भूमिका 		 k7 		 nmod
4697 		 में 		 lwg__psp 		 case
4698 		 अमिताभ 		 r6 		 nmod
4699 		 के 		 lwg__psp 		 case
4700 		 साथी 		 k7 		 nmod
4701 		 के 		 lwg__psp 		 case
4702 		 रूप 		 lwg__psp 		 case
4703 		 में 		 lwg__psp 		 case
4704 		 मनोज 		 pof__cn 		 case
4705 		 कुमार 		 k1 		 nsubj
4706 		 स्वयं 		 nmod__emph 		 case
4707 		 और 		 main 		 case
4708 		 शशि 		 pof__cn 		 case
4709 		 कपूर 		 ccof 		 conj
4710 		 एवं 		 k1 		 case
4711 		 जीनत 		 pof__cn 		 case
4712 		 अमान 		 ccof 		 conj
4713 		 थीं 		 ccof 		 conj
4714 		 राज 		 r6 		 nmod
4715 		 के 		 lwg__psp 		 case
4716 		 आरोपों 		 r6 		 nmod
4717 		 के 		 lwg__psp 		 case
4718 		 जवाब 		 k2 		 case
4719 		 में, 		 nmod__adj 		 case
4720 		 अभिनेता 		 r6 		 nmod
4721 		 की 		 lwg__psp 		 case
4722 		 पत्नी 		 nmod 		 amod
4723 		 जया 		 pof__cn 		 case
4724 		 बच्चन 		 k1 		 nsubj
4725 		 जो 		 k2 		 case
4726 		 सपा 		 nmod__adj 		 case
4727 		 सांसद 		 k1s 		 case
4728 		 हैं 		 k1 		 nsubj
4729 		 ने 		 lwg__psp 		 case
4730 		 कहा 		 ccof 		 conj
4731 		 कि 		 k2 		 case
4732 		 वे 		 k1 		 nsubj
4733 		 (बच्चन 		 rsym 		 punct
4734 		 परिवार) 		 k1 		 nsubj
4735 		 मुंबई 		 k7p 		 nmod
4736 		 में 		 lwg__psp 		 case
4737 		 एक 		 nmod__adj 		 case
4738 		 स्कूल 		 k2 		 case
4739 		 खोलने 		 r6-k2 		 nmod
4740 		 की 		 lwg__psp 		 case
4741 		 इच्छा 		 pof 		 compound
4742 		 रखते 		 ccof 		 conj
4743 		 हैं 		 lwg__vaux 		 case
4744 		 बशर्ते 		 main 		 case
4745 		 एमएनएस 		 r6 		 nmod
4746 		 के 		 lwg__psp 		 case
4747 		 नेता 		 k1 		 nsubj
4748 		 उन्हें 		 k4 		 iobj
4749 		 इसका 		 r6-k2 		 nmod
4750 		 निर्माण 		 pof 		 compound
4751 		 करने 		 rt 		 advcl
4752 		 के 		 lwg__psp 		 case
4753 		 लिए 		 lwg__psp 		 case
4754 		 भूमि 		 pof__cn 		 case
4755 		 दान 		 k2 		 case
4756 		 करें.उन्होंने 		 vmod 		 case
4757 		 मीडिया 		 k5 		 nmod
4758 		 से 		 lwg__psp 		 case
4759 		 कहा, 		 ccof 		 conj
4760 		 " 		 rsym 		 punct
4761 		 मैंने 		 k1 		 nsubj
4762 		 सुना 		 ccof 		 conj
4763 		 है 		 lwg__vaux 		 case
4764 		 कि 		 k2 		 case
4765 		 राज 		 pof__cn 		 case
4766 		 ठाकरे 		 k7 		 nmod
4767 		 के 		 lwg__psp 		 case
4768 		 पास 		 lwg__psp 		 case
4769 		 महाराष्ट्र 		 k7p 		 nmod
4770 		 में 		 lwg__psp 		 case
4771 		 मुंबई 		 k7p 		 nmod
4772 		 में 		 lwg__psp 		 case
4773 		 कोहिनूर 		 k2 		 case
4774 		 मिल 		 r6 		 nmod
4775 		 की 		 lwg__psp 		 case
4776 		 बड़ी 		 nmod__adj 		 case
4777 		 संपत्ति 		 k1 		 nsubj
4778 		 है 		 ccof 		 conj
4779 		 हालांकि 		 vmod 		 case
4780 		 शोले 		 nmod 		 amod
4781 		 जैसी 		 lwg__psp 		 case
4782 		 फ़िल्मों 		 k1 		 nsubj
4783 		 ने 		 lwg__psp 		 case
4784 		 बालीवुड 		 k7p 		 nmod
4785 		 में 		 lwg__psp 		 case
4786 		 उसके 		 rt 		 advcl
4787 		 लिए 		 lwg__psp 		 case
4788 		 पहले 		 k7t 		 nmod
4789 		 से 		 lwg__psp 		 case
4790 		 ही 		 lwg__rp 		 case
4791 		 महान 		 nmod__adj 		 case
4792 		 एक्शन 		 pof__cn 		 case
4793 		 नायक 		 r6 		 nmod
4794 		 का 		 lwg__psp 		 case
4795 		 दर्जा 		 k2 		 case
4796 		 पक्का 		 pof 		 compound
4797 		 कर 		 ccof 		 conj
4798 		 दिया 		 lwg__vaux 		 case
4799 		 था, 		 lwg__vaux_cont 		 case
4800 		 फिर 		 adv 		 advmod
4801 		 भी 		 lwg__rp 		 case
4802 		 बच्चन 		 k1 		 nsubj
4803 		 ने 		 lwg__psp 		 case
4804 		 बताया 		 nmod__relc 		 case
4805 		 कि 		 k2 		 case
4806 		 वे 		 k1 		 nsubj
4807 		 दूसरी 		 nmod__adj 		 case
4808 		 भूमिकाओं 		 k7 		 nmod
4809 		 में 		 lwg__psp 		 case
4810 		 भी 		 lwg__rp 		 case
4811 		 स्वयं 		 k2 		 case
4812 		 को 		 lwg__psp 		 case
4813 		 ढाल 		 ccof 		 conj
4814 		 लेते 		 lwg__vaux 		 case
4815 		 हैं 		 lwg__vaux_cont 		 case
4816 		 और 		 vmod 		 case
4817 		 रोमांस 		 pof__cn 		 case
4818 		 फ़िल्मों 		 k7 		 nmod
4819 		 में 		 lwg__psp 		 case
4820 		 भी 		 lwg__rp 		 case
4821 		 अग्रणी 		 nmod__adj 		 case
4822 		 भूमिका 		 pof 		 compound
4823 		 कर 		 ccof 		 conj
4824 		 लेते 		 lwg__vaux 		 case
4825 		 हैं 		 lwg__vaux_cont 		 case
4826 		 जैसे 		 main 		 case
4827 		 कभी 		 k7t 		 nmod
4828 		 कभी 		 ccof 		 conj
4829 		 (१९७६) 		 rsym 		 punct
4830 		 और 		 r6 		 nmod
4831 		 कामेडी 		 pof__cn 		 case
4832 		 फ़िल्मों 		 ccof 		 conj
4833 		 जैसे 		 lwg__psp 		 case
4834 		 अमर 		 pof__cn 		 case
4835 		 अकबर 		 pof__cn 		 case
4836 		 एन्थनी 		 ccof 		 conj
4837 		 (१९७७) 		 rsym 		 punct
4838 		 और 		 main 		 case
4839 		 इससे 		 k7t 		 nmod
4840 		 पहले 		 lwg__psp 		 case
4841 		 भी 		 lwg__rp 		 case
4842 		 चुपके 		 vmod 		 case
4843 		 चुपके 		 k7 		 nmod
4844 		 (१९७५) 		 rsym 		 punct
4845 		 में 		 lwg__psp 		 case
4846 		 काम 		 k2 		 case
4847 		 कर 		 ccof 		 conj
4848 		 चुके 		 lwg__vaux 		 case
4849 		 हैं 		 lwg__vaux_cont 		 case
4850 		 बच्चन 		 k1 		 nsubj
4851 		 ने 		 lwg__psp 		 case
4852 		 ६ 		 pof__cn 		 case
4853 		 दिसंबर 		 pof__cn 		 case
4854 		 १९७४ 		 r6 		 nmod
4855 		 की 		 lwg__psp 		 case
4856 		 बॉलीवुड 		 r6 		 nmod
4857 		 की 		 lwg__psp 		 case
4858 		 फ़िल्में|१९७४ 		 k4 		 iobj
4859 		 को 		 lwg__psp 		 case
4860 		 रिलीज 		 nmod 		 amod
4861 		 मजबूर 		 nmod__adj 		 case
4862 		 फ़िल्म 		 k7 		 nmod
4863 		 में 		 lwg__psp 		 case
4864 		 अग्रणी 		 nmod__adj 		 case
4865 		 भूमिका 		 k2 		 case
4866 		 निभाई 		 main 		 case
4867 		 यह 		 nmod__adj 		 case
4868 		 फ़िल्म 		 k2 		 case
4869 		 हालीवुड 		 pof__cn 		 case
4870 		 फ़िल्म 		 pof__cn 		 case
4871 		 जिगजेग 		 r6-k2 		 nmod
4872 		 की 		 lwg__psp 		 case
4873 		 नकल 		 pof 		 compound
4874 		 कर 		 vmod 		 case
4875 		 बनाई 		 ccof 		 conj
4876 		 थी 		 lwg__vaux 		 case
4877 		 जिसमें 		 k7 		 nmod
4878 		 जॉर्ज 		 pof__cn 		 case
4879 		 कैनेडी 		 nmod__adj 		 case
4880 		 अभिनेता 		 ccof 		 conj
4881 		 थे, 		 ccof 		 conj
4882 		 किंतु 		 k2 		 case
4883 		 बॉक्स 		 pof__cn 		 case
4884 		 ऑफिस 		 ccof 		 conj
4885 		 पर 		 lwg__psp 		 case
4886 		 यह 		 k2 		 case
4887 		 कुछ 		 nmod__adj 		 case
4888 		 खास 		 pof 		 compound
4889 		 नहीं 		 lwg__neg 		 case
4890 		 कर 		 nmod__relc 		 case
4891 		 सकी 		 lwg__vaux 		 case
4892 		 और 		 nmod__relc 		 case
4893 		 १९७५ 		 k7t 		 nmod
4894 		 में 		 lwg__psp 		 case
4895 		 इन्होंने 		 k1 		 nsubj
4896 		 हास्य 		 pof__cn 		 case
4897 		 फ़िल्म 		 k2 		 case
4898 		 चुपके 		 vmod 		 case
4899 		 चुपके, 		 k5 		 nmod
4900 		 से 		 lwg__psp 		 case
4901 		 लेकर 		 vmod 		 case
4902 		 अपराध 		 k7 		 nmod
4903 		 पर 		 lwg__psp 		 case
4904 		 बनी 		 nmod__k1inv 		 case
4905 		 फ़िल्म 		 nmod 		 amod
4906 		 फ़रार 		 ccof 		 conj
4907 		 और 		 k7 		 nmod
4908 		 रोमांस 		 pof__cn 		 case
4909 		 फ़िल्म 		 ccof 		 conj
4910 		 मिली 		 k7 		 nmod
4911 		 में 		 lwg__psp 		 case
4912 		 अपने 		 r6 		 nmod
4913 		 अभिनय 		 r6 		 nmod
4914 		 के 		 lwg__psp 		 case
4915 		 जौहर 		 k2 		 case
4916 		 दिखाए 		 main 		 case
4917 		 इन्‍होंने 		 k1 		 nsubj
4918 		 एक 		 nmod__adj 		 case
4919 		 बार 		 rbmod 		 advmod
4920 		 फिर 		 adv 		 advmod
4921 		 कस्मे 		 pof__cn 		 case
4922 		 वादे 		 k7 		 nmod
4923 		 जैसी 		 lwg__psp 		 case
4924 		 फ़िल्मों 		 k7 		 nmod
4925 		 में 		 lwg__psp 		 case
4926 		 अमित 		 ccof 		 conj
4927 		 और 		 ccof 		 conj
4928 		 शंकर 		 ccof 		 conj
4929 		 तथा 		 k7 		 nmod
4930 		 डॉन 		 k7 		 nmod
4931 		 में 		 lwg__psp 		 case
4932 		 अंडरवर्ल्ड 		 pof__cn 		 case
4933 		 गैंग 		 ccof 		 conj
4934 		 और 		 nmod 		 case
4935 		 उसके 		 r6 		 nmod
4936 		 हमशक्ल 		 ccof 		 conj
4937 		 विजय 		 k7 		 nmod
4938 		 के 		 lwg__psp 		 case
4939 		 रूप 		 lwg__psp 		 case
4940 		 में 		 lwg__psp 		 case
4941 		 दोहरी 		 nmod__adj 		 case
4942 		 भूमिका 		 k2 		 case
4943 		 निभाई.इनके 		 ccof 		 conj
4944 		 अभिनय 		 k1 		 case
4945 		 ने 		 lwg__psp 		 case
4946 		 इन्हें 		 k4 		 iobj
4947 		 सर्वश्रेष्ठ 		 nmod__adj 		 case
4948 		 अभिनेता 		 r6 		 nmod
4949 		 के 		 lwg__psp 		 case
4950 		 फ़िल्मफेयर 		 pof__cn 		 case
4951 		 पुरस्कार 		 k2 		 case
4952 		 दिलवाए 		 ccof 		 conj
4953 		 और 		 k7 		 nmod
4954 		 इनके 		 r6 		 nmod
4955 		 आलोचकों 		 ccof 		 conj
4956 		 ने 		 lwg__psp 		 case
4957 		 त्रिशूल 		 ccof 		 conj
4958 		 और 		 r6 		 nmod
4959 		 मुकद्दर 		 ccof 		 conj
4960 		 का 		 lwg__psp 		 case
4961 		 सिकन्दर 		 ccof 		 conj
4962 		 जैसी 		 lwg__psp 		 case
4963 		 फ़िल्मों 		 k7 		 nmod
4964 		 में 		 lwg__psp 		 case
4965 		 इनके 		 r6 		 nmod
4966 		 अभिनय 		 r6-k2 		 nmod
4967 		 की 		 lwg__psp 		 case
4968 		 प्रशंसा 		 pof 		 compound
4969 		 की 		 ccof 		 conj
4970 		 तथा 		 main 		 case
4971 		 इन 		 nmod__adj 		 case
4972 		 दोनों 		 nmod__adj 		 case
4973 		 फ़िल्मों 		 rt 		 advcl
4974 		 के 		 lwg__psp 		 case
4975 		 लिए 		 lwg__psp 		 case
4976 		 इन्हें 		 k4 		 iobj
4977 		 सर्वश्रेष्ठ 		 nmod__adj 		 case
4978 		 अभिनेता 		 r6 		 nmod
4979 		 का 		 lwg__psp 		 case
4980 		 फ़िल्मफेयर 		 pof__cn 		 case
4981 		 पुरस्कार 		 k2 		 case
4982 		 मिला 		 ccof 		 conj
4983 		 उन्होंने 		 k1 		 case
4984 		 अपनी 		 r6 		 nmod
4985 		 बहू 		 nmod 		 amod
4986 		 अभीनेत्री 		 nmod 		 amod
4987 		 एश्वर्या 		 pof__cn 		 case
4988 		 राय 		 nmod 		 amod
4989 		 बच्चन 		 r6 		 nmod
4990 		 के 		 lwg__psp 		 case
4991 		 नाम 		 k7 		 nmod
4992 		 पर 		 lwg__psp 		 case
4993 		 लड़कियों 		 r6 		 nmod
4994 		 का 		 lwg__psp 		 case
4995 		 एक 		 nmod__adj 		 case
4996 		 विद्यालय 		 k1 		 nsubj
4997 		 महाराष्‍ट्र 		 rt 		 advcl
4998 		 के 		 lwg__psp 		 case
4999 		 बजाय 		 lwg__psp 		 case
5000 		 उत्तर 		 pof__cn 		 case
